Plan_Code,Client,Platform,NYFlag,ChildCompanyID,HeaderLogo,HeaderLogo_Position_x,HeaderLogo_Position_y,HeaderLogo_Width,HeaderLogo_Height,Company_Text,Company_Text_Position_x,Company_Text_Position_y,Company_Text_Width,Company_Text_Height,Company_ShowFlag,Address,Address_Position_x,Address_Position_y,Address_Width,Address_Height,Address_ShowFlag,PhoneNumber,ServiceCenter,ServiceCenterHours,FaxNumber,ProductType,Broker_Dealer_Services,Footer,Footer_Position_x,Footer_Position_y,Footer_Width,Footer_Height,Email_Address,Web_Address,Client_Abbrv,Budget_Center,Reply_Envelope,Inserter_Stock,Tray,CompanyCode,DOL_Disclosure,Disclosure_Position_x,Disclosure_Position_y,Disclosure_Position_Width,Disclosure_Position_Height,Secondary_Logo,SecLogo_Position_x,SecLogo_Position_y,SecLogo_Position_Width,SecLogo_Position_Height,Product_Description,MailingPageLogo_Pos_x,MailingPageLogo_Pos_y,Payment Company Address
3C-M1_DLIC,Delaware,FAST,N,,Images/DLIClogo.jpg,465.00,36.00,115.00,28.00,Delaware Life Insurance Company,,,,,,Delaware Life Insurance CompanyENDLINEP.O. Box 758581ENDLINETopeka  KS 66675-8581,31.00,40.00,200.00,50.00,TRUE,1-877-253-2323,Client Services,7:30 AM to 5:00 PM Central Time,785-286-6118,SPWL,,RTFs/Footer/DEL2.rtf,67.00,716.00,475.00,71.00,,www.delawarelife.com,DEL,2169,hash4: DELAWARE NON-MONEY REPLY ENV,3503550-01,4,Delaware,,,,,,,,,,,,485.00,36.00,
L3-I3_DLIC,Delaware,FAST,N,,Images/DLIClogo.jpg,465.00,36.00,115.00,28.00,Delaware Life Insurance Company,,,,,,Delaware Life Insurance CompanyENDLINEP.O. Box 758581ENDLINETopeka  KS 66675-8581,31.00,40.00,200.00,50.00,TRUE,1-877-253-2323,Client Services,7:30 AM to 5:00 PM Central Time,785-286-6118,SPWL,,RTFs/Footer/DEL2.rtf,67.00,716.00,475.00,71.00,,www.delawarelife.com,DEL,2169,hash4: DELAWARE NON-MONEY REPLY ENV,3503550-01,4,Delaware,,,,,,,,,,,,485.00,36.00,
3D-I3_DLIC,Delaware,FAST,N,,Images/DLIClogo.jpg,465.00,36.00,115.00,28.00,Delaware Life Insurance Company,,,,,,Delaware Life Insurance CompanyENDLINEP.O. Box 758581ENDLINETopeka  KS 66675-8581,31.00,40.00,200.00,50.00,TRUE,1-877-253-2323,Client Services,7:30 AM to 5:00 PM Central Time,785-286-6118,SPWL,,RTFs/Footer/DEL2.rtf,67.00,716.00,475.00,71.00,,www.delawarelife.com,DEL,2169,hash4: DELAWARE NON-MONEY REPLY ENV,3503550-01,4,Delaware,,,,,,,,,,,,485.00,36.00,
3B-M1_DLIC,Delaware,FAST,N,,Images/DLIClogo.jpg,465.00,36.00,115.00,28.00,Delaware Life Insurance Company,,,,,,Delaware Life Insurance CompanyENDLINEP.O. Box 758581ENDLINETopeka  KS 66675-8581,31.00,40.00,200.00,50.00,TRUE,1-877-253-2323,Client Services,7:30 AM to 5:00 PM Central Time,785-286-6118,SPWL,,RTFs/Footer/DEL2.rtf,67.00,716.00,475.00,71.00,,www.delawarelife.com,DEL,2169,hash4: DELAWARE NON-MONEY REPLY ENV,3503550-01,4,Delaware,,,,,,,,,,,,485.00,36.00,
3C-I3_DLIC,Delaware,FAST,N,,Images/DLIClogo.jpg,465.00,36.00,115.00,28.00,Delaware Life Insurance Company,,,,,,Delaware Life Insurance CompanyENDLINEP.O. Box 758581ENDLINETopeka  KS 66675-8581,31.00,40.00,200.00,50.00,TRUE,1-877-253-2323,Client Services,7:30 AM to 5:00 PM Central Time,785-286-6118,SPWL,,RTFs/Footer/DEL2.rtf,67.00,716.00,475.00,71.00,,www.delawarelife.com,DEL,2169,hash4: DELAWARE NON-MONEY REPLY ENV,3503550-01,4,Delaware,,,,,,,,,,,,485.00,36.00,
3B-I1_DLIC,Delaware,FAST,N,,Images/DLIClogo.jpg,465.00,36.00,115.00,28.00,Delaware Life Insurance Company,,,,,,Delaware Life Insurance CompanyENDLINEP.O. Box 758581ENDLINETopeka  KS 66675-8581,31.00,40.00,200.00,50.00,TRUE,1-877-253-2323,Client Services,7:30 AM to 5:00 PM Central Time,785-286-6118,SPWL,,RTFs/Footer/DEL2.rtf,67.00,716.00,475.00,71.00,,www.delawarelife.com,DEL,2169,hash4: DELAWARE NON-MONEY REPLY ENV,3503550-01,4,Delaware,,,,,,,,,,,,485.00,36.00,
L3-I1_DLIC,Delaware,FAST,N,,Images/DLIClogo.jpg,465.00,36.00,115.00,28.00,Delaware Life Insurance Company,,,,,,Delaware Life Insurance CompanyENDLINEP.O. Box 758581ENDLINETopeka  KS 66675-8581,31.00,40.00,200.00,50.00,TRUE,1-877-253-2323,Client Services,7:30 AM to 5:00 PM Central Time,785-286-6118,SPWL,,RTFs/Footer/DEL2.rtf,67.00,716.00,475.00,71.00,,www.delawarelife.com,DEL,2169,hash4: DELAWARE NON-MONEY REPLY ENV,3503550-01,4,Delaware,,,,,,,,,,,,485.00,36.00,
3A-I1_DLIC,Delaware,FAST,N,,Images/DLIClogo.jpg,465.00,36.00,115.00,28.00,Delaware Life Insurance Company,,,,,,Delaware Life Insurance CompanyENDLINEP.O. Box 758581ENDLINETopeka  KS 66675-8581,31.00,40.00,200.00,50.00,TRUE,1-877-253-2323,Client Services,7:30 AM to 5:00 PM Central Time,785-286-6118,SPWL,,RTFs/Footer/DEL2.rtf,67.00,716.00,475.00,71.00,,www.delawarelife.com,DEL,2169,hash4: DELAWARE NON-MONEY REPLY ENV,3503550-01,4,Delaware,,,,,,,,,,,,485.00,36.00,
3A-M1_DLIC,Delaware,FAST,N,,Images/DLIClogo.jpg,465.00,36.00,115.00,28.00,Delaware Life Insurance Company,,,,,,Delaware Life Insurance CompanyENDLINEP.O. Box 758581ENDLINETopeka  KS 66675-8581,31.00,40.00,200.00,50.00,TRUE,1-877-253-2323,Client Services,7:30 AM to 5:00 PM Central Time,785-286-6118,SPWL,,RTFs/Footer/DEL2.rtf,67.00,716.00,475.00,71.00,,www.delawarelife.com,DEL,2169,hash4: DELAWARE NON-MONEY REPLY ENV,3503550-01,4,Delaware,,,,,,,,,,,,485.00,36.00,
3C-I1_DLIC,Delaware,FAST,N,,Images/DLIClogo.jpg,465.00,36.00,115.00,28.00,Delaware Life Insurance Company,,,,,,Delaware Life Insurance CompanyENDLINEP.O. Box 758581ENDLINETopeka  KS 66675-8581,31.00,40.00,200.00,50.00,TRUE,1-877-253-2323,Client Services,7:30 AM to 5:00 PM Central Time,785-286-6118,SPWL,,RTFs/Footer/DEL2.rtf,67.00,716.00,475.00,71.00,,www.delawarelife.com,DEL,2169,hash4: DELAWARE NON-MONEY REPLY ENV,3503550-01,4,Delaware,,,,,,,,,,,,485.00,36.00,
L3-M3_DLIC,Delaware,FAST,N,,Images/DLIClogo.jpg,465.00,36.00,115.00,28.00,Delaware Life Insurance Company,,,,,,Delaware Life Insurance CompanyENDLINEP.O. Box 758581ENDLINETopeka  KS 66675-8581,31.00,40.00,200.00,50.00,TRUE,1-877-253-2323,Client Services,7:30 AM to 5:00 PM Central Time,785-286-6118,SPWL,,RTFs/Footer/DEL2.rtf,67.00,716.00,475.00,71.00,,www.delawarelife.com,DEL,2169,hash4: DELAWARE NON-MONEY REPLY ENV,3503550-01,4,Delaware,,,,,,,,,,,,485.00,36.00,
3B-M3_DLIC,Delaware,FAST,N,,Images/DLIClogo.jpg,465.00,36.00,115.00,28.00,Delaware Life Insurance Company,,,,,,Delaware Life Insurance CompanyENDLINEP.O. Box 758581ENDLINETopeka  KS 66675-8581,31.00,40.00,200.00,50.00,TRUE,1-877-253-2323,Client Services,7:30 AM to 5:00 PM Central Time,785-286-6118,SPWL,,RTFs/Footer/DEL2.rtf,67.00,716.00,475.00,71.00,,www.delawarelife.com,DEL,2169,hash4: DELAWARE NON-MONEY REPLY ENV,3503550-01,4,Delaware,,,,,,,,,,,,485.00,36.00,
L2-I5_DLIC,Delaware,FAST,N,,Images/DLIClogo.jpg,465.00,36.00,115.00,28.00,Delaware Life Insurance Company,,,,,,Delaware Life Insurance CompanyENDLINEP.O. Box 758581ENDLINETopeka  KS 66675-8581,31.00,40.00,200.00,50.00,TRUE,1-877-253-2323,Client Services,7:30 AM to 5:00 PM Central Time,785-286-6118,SPWL,,RTFs/Footer/DEL2.rtf,67.00,716.00,475.00,71.00,,www.delawarelife.com,DEL,2169,hash4: DELAWARE NON-MONEY REPLY ENV,3503550-01,4,Delaware,,,,,,,,,,,,485.00,36.00,
3A-M3_DLIC,Delaware,FAST,N,,Images/DLIClogo.jpg,465.00,36.00,115.00,28.00,Delaware Life Insurance Company,,,,,,Delaware Life Insurance CompanyENDLINEP.O. Box 758581ENDLINETopeka  KS 66675-8581,31.00,40.00,200.00,50.00,TRUE,1-877-253-2323,Client Services,7:30 AM to 5:00 PM Central Time,785-286-6118,SPWL,,RTFs/Footer/DEL2.rtf,67.00,716.00,475.00,71.00,,www.delawarelife.com,DEL,2169,hash4: DELAWARE NON-MONEY REPLY ENV,3503550-01,4,Delaware,,,,,,,,,,,,485.00,36.00,
5065_DLIC,Delaware,FAST,N,,Images/DLIClogo.jpg,465.00,36.00,115.00,28.00,Delaware Life Insurance Company,,,,,,Delaware Life Insurance CompanyENDLINEP.O. Box 758581ENDLINETopeka  KS 66675-8581,31.00,40.00,200.00,50.00,TRUE,1-877-253-2323,Client Services,7:30 AM to 5:00 PM Central Time,785-286-6118,VA,,RTFs/Footer/DEL2.rtf,67.00,716.00,475.00,71.00,,www.delawarelife.com,DEL,2169,hash4: DELAWARE NON-MONEY REPLY ENV,3503550-01,4,Delaware,,,,,,,,,,,,485.00,36.00,
274_DLIC,Delaware,FAST,N,,Images/DLIClogo.jpg,465.00,36.00,115.00,28.00,Delaware Life Insurance Company,,,,,,Delaware Life Insurance CompanyENDLINEP.O. Box 758581ENDLINETopeka  KS 66675-8581,31.00,40.00,200.00,50.00,TRUE,1-877-253-2323,Client Services,7:30 AM to 5:00 PM Central Time,785-286-6118,FA,,RTFs/Footer/DEL2.rtf,67.00,716.00,475.00,71.00,,www.delawarelife.com,DEL,2169,hash4: DELAWARE NON-MONEY REPLY ENV,3503550-01,4,Delaware,,,,,,,,,,,,485.00,36.00,
023_DLIC,Delaware,FAST,N,,Images/DLIClogo.jpg,465.00,36.00,115.00,28.00,Delaware Life Insurance Company,,,,,,Delaware Life Insurance CompanyENDLINEP.O. Box 758581ENDLINETopeka  KS 66675-8581,31.00,40.00,200.00,50.00,TRUE,1-877-253-2323,Client Services,7:30 AM to 5:00 PM Central Time,785-286-6118,PAYOUT,,RTFs/Footer/DEL2.rtf,67.00,716.00,475.00,71.00,,www.delawarelife.com,DEL,2169,hash4: DELAWARE NON-MONEY REPLY ENV,3503550-01,4,Delaware,,,,,,,,,,,,485.00,36.00,
23_DLIC,Delaware,FAST,N,,Images/DLIClogo.jpg,465.00,36.00,115.00,28.00,Delaware Life Insurance Company,,,,,,Delaware Life Insurance CompanyENDLINEP.O. Box 758581ENDLINETopeka  KS 66675-8581,31.00,40.00,200.00,50.00,TRUE,1-877-253-2323,Client Services,7:30 AM to 5:00 PM Central Time,785-286-6118,PAYOUT,,RTFs/Footer/DEL2.rtf,67.00,716.00,475.00,71.00,,www.delawarelife.com,DEL,2169,hash4: DELAWARE NON-MONEY REPLY ENV,3503550-01,4,Delaware,,,,,,,,,,,,485.00,36.00,
024_DLIC,Delaware,FAST,N,,Images/DLIClogo.jpg,465.00,36.00,115.00,28.00,Delaware Life Insurance Company,,,,,,Delaware Life Insurance CompanyENDLINEP.O. Box 758581ENDLINETopeka  KS 66675-8581,31.00,40.00,200.00,50.00,TRUE,1-877-253-2323,Client Services,7:30 AM to 5:00 PM Central Time,785-286-6118,PAYOUT,,RTFs/Footer/DEL2.rtf,67.00,716.00,475.00,71.00,,www.delawarelife.com,DEL,2169,hash4: DELAWARE NON-MONEY REPLY ENV,3503550-01,4,Delaware,,,,,,,,,,,,485.00,36.00,
24_DLIC,Delaware,FAST,N,,Images/DLIClogo.jpg,465.00,36.00,115.00,28.00,Delaware Life Insurance Company,,,,,,Delaware Life Insurance CompanyENDLINEP.O. Box 758581ENDLINETopeka  KS 66675-8581,31.00,40.00,200.00,50.00,TRUE,1-877-253-2323,Client Services,7:30 AM to 5:00 PM Central Time,785-286-6118,PAYOUT,,RTFs/Footer/DEL2.rtf,67.00,716.00,475.00,71.00,,www.delawarelife.com,DEL,2169,hash4: DELAWARE NON-MONEY REPLY ENV,3503550-01,4,Delaware,,,,,,,,,,,,485.00,36.00,
025_DLIC,Delaware,FAST,N,,Images/DLIClogo.jpg,465.00,36.00,115.00,28.00,Delaware Life Insurance Company,,,,,,Delaware Life Insurance CompanyENDLINEP.O. Box 758581ENDLINETopeka  KS 66675-8581,31.00,40.00,200.00,50.00,TRUE,1-877-253-2323,Client Services,7:30 AM to 5:00 PM Central Time,785-286-6118,PAYOUT,,RTFs/Footer/DEL2.rtf,67.00,716.00,475.00,71.00,,www.delawarelife.com,DEL,2169,hash4: DELAWARE NON-MONEY REPLY ENV,3503550-01,4,Delaware,,,,,,,,,,,,485.00,36.00,
25_DLIC,Delaware,FAST,N,,Images/DLIClogo.jpg,465.00,36.00,115.00,28.00,Delaware Life Insurance Company,,,,,,Delaware Life Insurance CompanyENDLINEP.O. Box 758581ENDLINETopeka  KS 66675-8581,31.00,40.00,200.00,50.00,TRUE,1-877-253-2323,Client Services,7:30 AM to 5:00 PM Central Time,785-286-6118,PAYOUT,,RTFs/Footer/DEL2.rtf,67.00,716.00,475.00,71.00,,www.delawarelife.com,DEL,2169,hash4: DELAWARE NON-MONEY REPLY ENV,3503550-01,4,Delaware,,,,,,,,,,,,485.00,36.00,
032_DLIC,Delaware,FAST,N,,Images/DLIClogo.jpg,465.00,36.00,115.00,28.00,Delaware Life Insurance Company,,,,,,Delaware Life Insurance CompanyENDLINEP.O. Box 758581ENDLINETopeka  KS 66675-8581,31.00,40.00,200.00,50.00,TRUE,1-877-253-2323,Client Services,7:30 AM to 5:00 PM Central Time,785-286-6118,PAYOUT,,RTFs/Footer/DEL2.rtf,67.00,716.00,475.00,71.00,,www.delawarelife.com,DEL,2169,hash4: DELAWARE NON-MONEY REPLY ENV,3503550-01,4,Delaware,,,,,,,,,,,,485.00,36.00,
32_DLIC,Delaware,FAST,N,,Images/DLIClogo.jpg,465.00,36.00,115.00,28.00,Delaware Life Insurance Company,,,,,,Delaware Life Insurance CompanyENDLINEP.O. Box 758581ENDLINETopeka  KS 66675-8581,31.00,40.00,200.00,50.00,TRUE,1-877-253-2323,Client Services,7:30 AM to 5:00 PM Central Time,785-286-6118,PAYOUT,,RTFs/Footer/DEL2.rtf,67.00,716.00,475.00,71.00,,www.delawarelife.com,DEL,2169,hash4: DELAWARE NON-MONEY REPLY ENV,3503550-01,4,Delaware,,,,,,,,,,,,485.00,36.00,
033_DLIC,Delaware,FAST,N,,Images/DLIClogo.jpg,465.00,36.00,115.00,28.00,Delaware Life Insurance Company,,,,,,Delaware Life Insurance CompanyENDLINEP.O. Box 758581ENDLINETopeka  KS 66675-8581,31.00,40.00,200.00,50.00,TRUE,1-877-253-2323,Client Services,7:30 AM to 5:00 PM Central Time,785-286-6118,PAYOUT,,RTFs/Footer/DEL2.rtf,67.00,716.00,475.00,71.00,,www.delawarelife.com,DEL,2169,hash4: DELAWARE NON-MONEY REPLY ENV,3503550-01,4,Delaware,,,,,,,,,,,,485.00,36.00,
33_DLIC,Delaware,FAST,N,,Images/DLIClogo.jpg,465.00,36.00,115.00,28.00,Delaware Life Insurance Company,,,,,,Delaware Life Insurance CompanyENDLINEP.O. Box 758581ENDLINETopeka  KS 66675-8581,31.00,40.00,200.00,50.00,TRUE,1-877-253-2323,Client Services,7:30 AM to 5:00 PM Central Time,785-286-6118,PAYOUT,,RTFs/Footer/DEL2.rtf,67.00,716.00,475.00,71.00,,www.delawarelife.com,DEL,2169,hash4: DELAWARE NON-MONEY REPLY ENV,3503550-01,4,Delaware,,,,,,,,,,,,485.00,36.00,
007_DLIC,Delaware,FAST,N,,Images/DLIClogo.jpg,465.00,36.00,115.00,28.00,Delaware Life Insurance Company,,,,,,Delaware Life Insurance CompanyENDLINEP.O. Box 758581ENDLINETopeka  KS 66675-8581,31.00,40.00,200.00,50.00,TRUE,1-877-253-2323,Client Services,7:30 AM to 5:00 PM Central Time,785-286-6118,VA,,RTFs/Footer/DEL2.rtf,67.00,716.00,475.00,71.00,,www.delawarelife.com,DEL,2169,hash4: DELAWARE NON-MONEY REPLY ENV,3503550-01,4,Delaware,,,,,,,,,,,,485.00,36.00,
7_DLIC,Delaware,FAST,N,,Images/DLIClogo.jpg,465.00,36.00,115.00,28.00,Delaware Life Insurance Company,,,,,,Delaware Life Insurance CompanyENDLINEP.O. Box 758581ENDLINETopeka  KS 66675-8581,31.00,40.00,200.00,50.00,TRUE,1-877-253-2323,Client Services,7:30 AM to 5:00 PM Central Time,785-286-6118,VA,,RTFs/Footer/DEL2.rtf,67.00,716.00,475.00,71.00,,www.delawarelife.com,DEL,2169,hash4: DELAWARE NON-MONEY REPLY ENV,3503550-01,4,Delaware,,,,,,,,,,,,485.00,36.00,
009_DLIC,Delaware,FAST,N,,Images/DLIClogo.jpg,465.00,36.00,115.00,28.00,Delaware Life Insurance Company,,,,,,Delaware Life Insurance CompanyENDLINEP.O. Box 758581ENDLINETopeka  KS 66675-8581,31.00,40.00,200.00,50.00,TRUE,1-877-253-2323,Client Services,7:30 AM to 5:00 PM Central Time,785-286-6118,VA,,RTFs/Footer/DEL2.rtf,67.00,716.00,475.00,71.00,,www.delawarelife.com,DEL,2169,hash4: DELAWARE NON-MONEY REPLY ENV,3503550-01,4,Delaware,,,,,,,,,,,,485.00,36.00,
9_DLIC,Delaware,FAST,N,,Images/DLIClogo.jpg,465.00,36.00,115.00,28.00,Delaware Life Insurance Company,,,,,,Delaware Life Insurance CompanyENDLINEP.O. Box 758581ENDLINETopeka  KS 66675-8581,31.00,40.00,200.00,50.00,TRUE,1-877-253-2323,Client Services,7:30 AM to 5:00 PM Central Time,785-286-6118,VA,,RTFs/Footer/DEL2.rtf,67.00,716.00,475.00,71.00,,www.delawarelife.com,DEL,2169,hash4: DELAWARE NON-MONEY REPLY ENV,3503550-01,4,Delaware,,,,,,,,,,,,485.00,36.00,
010_DLIC,Delaware,FAST,N,,Images/DLIClogo.jpg,465.00,36.00,115.00,28.00,Delaware Life Insurance Company,,,,,,Delaware Life Insurance CompanyENDLINEP.O. Box 758581ENDLINETopeka  KS 66675-8581,31.00,40.00,200.00,50.00,TRUE,1-877-253-2323,Client Services,7:30 AM to 5:00 PM Central Time,785-286-6118,VA,,RTFs/Footer/DEL2.rtf,67.00,716.00,475.00,71.00,,www.delawarelife.com,DEL,2169,hash4: DELAWARE NON-MONEY REPLY ENV,3503550-01,4,Delaware,,,,,,,,,,,,485.00,36.00,
10_DLIC,Delaware,FAST,N,,Images/DLIClogo.jpg,465.00,36.00,115.00,28.00,Delaware Life Insurance Company,,,,,,Delaware Life Insurance CompanyENDLINEP.O. Box 758581ENDLINETopeka  KS 66675-8581,31.00,40.00,200.00,50.00,TRUE,1-877-253-2323,Client Services,7:30 AM to 5:00 PM Central Time,785-286-6118,VA,,RTFs/Footer/DEL2.rtf,67.00,716.00,475.00,71.00,,www.delawarelife.com,DEL,2169,hash4: DELAWARE NON-MONEY REPLY ENV,3503550-01,4,Delaware,,,,,,,,,,,,485.00,36.00,
014_DLIC,Delaware,FAST,N,,Images/DLIClogo.jpg,465.00,36.00,115.00,28.00,Delaware Life Insurance Company,,,,,,Delaware Life Insurance CompanyENDLINEP.O. Box 758581ENDLINETopeka  KS 66675-8581,31.00,40.00,200.00,50.00,TRUE,1-877-253-2323,Client Services,7:30 AM to 5:00 PM Central Time,785-286-6118,VA,,RTFs/Footer/DEL2.rtf,67.00,716.00,475.00,71.00,,www.delawarelife.com,DEL,2169,hash4: DELAWARE NON-MONEY REPLY ENV,3503550-01,4,Delaware,,,,,,,,,,,,485.00,36.00,
14_DLIC,Delaware,FAST,N,,Images/DLIClogo.jpg,465.00,36.00,115.00,28.00,Delaware Life Insurance Company,,,,,,Delaware Life Insurance CompanyENDLINEP.O. Box 758581ENDLINETopeka  KS 66675-8581,31.00,40.00,200.00,50.00,TRUE,1-877-253-2323,Client Services,7:30 AM to 5:00 PM Central Time,785-286-6118,VA,,RTFs/Footer/DEL2.rtf,67.00,716.00,475.00,71.00,,www.delawarelife.com,DEL,2169,hash4: DELAWARE NON-MONEY REPLY ENV,3503550-01,4,Delaware,,,,,,,,,,,,485.00,36.00,
18_DLIC,Delaware,FAST,N,,Images/DLIClogo.jpg,465.00,36.00,115.00,28.00,Delaware Life Insurance Company,,,,,,Delaware Life Insurance CompanyENDLINEP.O. Box 758581ENDLINETopeka  KS 66675-8581,31.00,40.00,200.00,50.00,TRUE,1-877-253-2323,Client Services,7:30 AM to 5:00 PM Central Time,785-286-6118,VA,,RTFs/Footer/DEL1.rtf,67.00,716.00,475.00,71.00,,www.delawarelife.com,DEL,2169,hash4: DELAWARE NON-MONEY REPLY ENV,3503550-01,4,Delaware,,,,,,,,,,,,485.00,36.00,
020_DLIC,Delaware,FAST,N,,Images/DLIClogo.jpg,465.00,36.00,115.00,28.00,Delaware Life Insurance Company,,,,,,Delaware Life Insurance CompanyENDLINEP.O. Box 758581ENDLINETopeka  KS 66675-8581,31.00,40.00,200.00,50.00,TRUE,1-877-253-2323,Client Services,7:30 AM to 5:00 PM Central Time,785-286-6118,VA,,RTFs/Footer/DEL2.rtf,67.00,716.00,475.00,71.00,,www.delawarelife.com,DEL,2169,hash4: DELAWARE NON-MONEY REPLY ENV,3503550-01,4,Delaware,,,,,,,,,,,,485.00,36.00,
20_DLIC,Delaware,FAST,N,,Images/DLIClogo.jpg,465.00,36.00,115.00,28.00,Delaware Life Insurance Company,,,,,,Delaware Life Insurance CompanyENDLINEP.O. Box 758581ENDLINETopeka  KS 66675-8581,31.00,40.00,200.00,50.00,TRUE,1-877-253-2323,Client Services,7:30 AM to 5:00 PM Central Time,785-286-6118,VA,,RTFs/Footer/DEL2.rtf,67.00,716.00,475.00,71.00,,www.delawarelife.com,DEL,2169,hash4: DELAWARE NON-MONEY REPLY ENV,3503550-01,4,Delaware,,,,,,,,,,,,485.00,36.00,
034_DLIC,Delaware,FAST,N,,Images/DLIClogo.jpg,465.00,36.00,115.00,28.00,Delaware Life Insurance Company,,,,,,Delaware Life Insurance CompanyENDLINEP.O. Box 758581ENDLINETopeka  KS 66675-8581,31.00,40.00,200.00,50.00,TRUE,1-877-253-2323,Client Services,7:30 AM to 5:00 PM Central Time,785-286-6118,VA,,RTFs/Footer/DEL2.rtf,67.00,716.00,475.00,71.00,,www.delawarelife.com,DEL,2169,hash4: DELAWARE NON-MONEY REPLY ENV,3503550-01,4,Delaware,,,,,,,,,,,,485.00,36.00,
34_DLIC,Delaware,FAST,N,,Images/DLIClogo.jpg,465.00,36.00,115.00,28.00,Delaware Life Insurance Company,,,,,,Delaware Life Insurance CompanyENDLINEP.O. Box 758581ENDLINETopeka  KS 66675-8581,31.00,40.00,200.00,50.00,TRUE,1-877-253-2323,Client Services,7:30 AM to 5:00 PM Central Time,785-286-6118,VA,,RTFs/Footer/DEL2.rtf,67.00,716.00,475.00,71.00,,www.delawarelife.com,DEL,2169,hash4: DELAWARE NON-MONEY REPLY ENV,3503550-01,4,Delaware,,,,,,,,,,,,485.00,36.00,
036_DLIC,Delaware,FAST,N,,Images/DLIClogo.jpg,465.00,36.00,115.00,28.00,Delaware Life Insurance Company,,,,,,Delaware Life Insurance CompanyENDLINEP.O. Box 758581ENDLINETopeka  KS 66675-8581,31.00,40.00,200.00,50.00,TRUE,1-877-253-2323,Client Services,7:30 AM to 5:00 PM Central Time,785-286-6118,VA,,RTFs/Footer/DEL2.rtf,67.00,716.00,475.00,71.00,,www.delawarelife.com,DEL,2169,hash4: DELAWARE NON-MONEY REPLY ENV,3503550-01,4,Delaware,,,,,,,,,,,,485.00,36.00,
36_DLIC,Delaware,FAST,N,,Images/DLIClogo.jpg,465.00,36.00,115.00,28.00,Delaware Life Insurance Company,,,,,,Delaware Life Insurance CompanyENDLINEP.O. Box 758581ENDLINETopeka  KS 66675-8581,31.00,40.00,200.00,50.00,TRUE,1-877-253-2323,Client Services,7:30 AM to 5:00 PM Central Time,785-286-6118,VA,,RTFs/Footer/DEL2.rtf,67.00,716.00,475.00,71.00,,www.delawarelife.com,DEL,2169,hash4: DELAWARE NON-MONEY REPLY ENV,3503550-01,4,Delaware,,,,,,,,,,,,485.00,36.00,
040_DLIC,Delaware,FAST,N,,Images/DLIClogo.jpg,465.00,36.00,115.00,28.00,Delaware Life Insurance Company,,,,,,Delaware Life Insurance CompanyENDLINEP.O. Box 758581ENDLINETopeka  KS 66675-8581,31.00,40.00,200.00,50.00,TRUE,1-877-253-2323,Client Services,7:30 AM to 5:00 PM Central Time,785-286-6118,VA,,RTFs/Footer/DEL2.rtf,67.00,716.00,475.00,71.00,,www.delawarelife.com,DEL,2169,hash4: DELAWARE NON-MONEY REPLY ENV,3503550-01,4,Delaware,,,,,,,,,,,,485.00,36.00,
40_DLIC,Delaware,FAST,N,,Images/DLIClogo.jpg,465.00,36.00,115.00,28.00,Delaware Life Insurance Company,,,,,,Delaware Life Insurance CompanyENDLINEP.O. Box 758581ENDLINETopeka  KS 66675-8581,31.00,40.00,200.00,50.00,TRUE,1-877-253-2323,Client Services,7:30 AM to 5:00 PM Central Time,785-286-6118,VA,,RTFs/Footer/DEL2.rtf,67.00,716.00,475.00,71.00,,www.delawarelife.com,DEL,2169,hash4: DELAWARE NON-MONEY REPLY ENV,3503550-01,4,Delaware,,,,,,,,,,,,485.00,36.00,
042_DLIC,Delaware,FAST,N,,Images/DLIClogo.jpg,465.00,36.00,115.00,28.00,Delaware Life Insurance Company,,,,,,Delaware Life Insurance CompanyENDLINEP.O. Box 758581ENDLINETopeka  KS 66675-8581,31.00,40.00,200.00,50.00,TRUE,1-877-253-2323,Client Services,7:30 AM to 5:00 PM Central Time,785-286-6118,VA,,RTFs/Footer/DEL2.rtf,67.00,716.00,475.00,71.00,,www.delawarelife.com,DEL,2169,hash4: DELAWARE NON-MONEY REPLY ENV,3503550-01,4,Delaware,,,,,,,,,,,,485.00,36.00,
42_DLIC,Delaware,FAST,N,,Images/DLIClogo.jpg,465.00,36.00,115.00,28.00,Delaware Life Insurance Company,,,,,,Delaware Life Insurance CompanyENDLINEP.O. Box 758581ENDLINETopeka  KS 66675-8581,31.00,40.00,200.00,50.00,TRUE,1-877-253-2323,Client Services,7:30 AM to 5:00 PM Central Time,785-286-6118,VA,,RTFs/Footer/DEL2.rtf,67.00,716.00,475.00,71.00,,www.delawarelife.com,DEL,2169,hash4: DELAWARE NON-MONEY REPLY ENV,3503550-01,4,Delaware,,,,,,,,,,,,485.00,36.00,
43_DLIC,Delaware,FAST,N,,Images/DLIClogo.jpg,465.00,36.00,115.00,28.00,Delaware Life Insurance Company,,,,,,Delaware Life Insurance CompanyENDLINEP.O. Box 758581ENDLINETopeka  KS 66675-8581,31.00,40.00,200.00,50.00,TRUE,1-877-253-2323,Client Services,7:30 AM to 5:00 PM Central Time,785-286-6118,VA,,RTFs/Footer/DEL1.rtf,67.00,716.00,475.00,71.00,,www.delawarelife.com,DEL,2169,hash4: DELAWARE NON-MONEY REPLY ENV,3503550-01,4,Delaware,,,,,,,,,,,,485.00,36.00,
